"index","exam_answer_id","username","original_score","original_feedback"
"67","13613","S063","3.0","3 points: scalability、decoupling、async、many-to-many"
"68","13141","S090","3.0","3 points: scalability、many-to-many、async"
"69","12021","S100","3.0","3 points: scalability、many-to-many、async"
"70","12160","S114","3.0","3 points: decoupling、scalability、async"
"71","13790","S038","0.0","內容與本題無關"
"72","12530","S047","3.0","3 points: decoupling、scalability、async"
"73","14894","S044","3.0","3 points: async、many-to-many、decoupling"
"74","12987","S075","3.0","3 points: async、many-to-many、decoupling"
"75","12945","S030","3.0","3 points: many-to-many、scalability、decoupling"
"76","12624","S106","3.0","3 points: decoupling、scalability、async"
"77","13250","S019","3.0","3 points: scalability、decoupling、async"
"78","12328","S020","3.0","3 points: scalability、decoupling、async"
"79","15650","S010","2.0","多發佈者/多訂閱者與一次發布全體接收，僅兩點較明確"
"80","13192","S091","1.0","僅明確提到節省資源／效率，其他較籠統"
"81","12742","S051","3.0","3 points: decoupling、async、scalability"
"82","12545","S039","3.0","3 points: scalability、many-to-many、decoupling"
"83","12946","S018","3.0","3 points: scalability、decoupling、async"
"84","12495","S049","3.0","3 points: scalability、many-to-many、decoupling"
"85","13160","S053","3.0","3 points: decoupling、scalability、async、many-to-many"
"86","13294","S092","3.0","3 points: decoupling、many-to-many、async"
"87","12342","S125","2.0","async 與 decoupling 明確；deadlock 描述不算核心優點"
"88","13166","S050","3.0","3 points: decoupling、many-to-many、async"
"89","12956","S036","3.0","3 points: decoupling、scalability、many-to-many"
"90","12799","S048","3.0","4點皆相關；可視為 async、many-to-many、scalability、decoupling"
"91","13241","S112","3.0","3 points: async、scalability、multicast(=many-to-many)"
"92","12841","S006","3.0","3 points: cost effective(≈scalability)、decouple、many-to-many"
"93","13193","S057","2.0","2 points: async、many-to-many；其餘較泛"
"94","15183","S002","3.0","3 points: scalability、decoupling、async"
"95","12950","S007","3.0","3 points: many-to-many、async、scalability/較少連線"
"96","12181","S118","3.0","3 points: scalability、async、decoupling"
"97","16193","S016","3.0","3 points: scalability、decoupling、async"
"98","16099","S083","3.0","3 points: decoupling、scalability、dynamic/asynchronous subscription"
"99","13247","S088","3.0","3 points: scalability、decoupling、many-to-many"
"100","14166","S058","3.0","3 points: scalability、decoupling、many-to-many"
"101","13391","S043","0.0","內容與本題無關"
"102","12150","S060","3.0","3 points: scalability、decoupling、async"
"103","12669","S024","3.0","4點皆相關；可視為 scalability、decoupling、async、many-to-many"
"104","13006","S095","3.0","3 points: many-to-many、async、scalability"
"105","13429","S077","3.0","3 points: scalability、many-to-many、decoupling"
"106","14923","S120","0.0","未明確說到本題核心優點"
"107","13623","S073","3.0","4點皆相關；可視為 scalability、decoupling、async、many-to-many"
"108","13072","S069","3.0","3 points: many-to-many、scalability、decoupling"
"109","13457","S072","3.0","3 points: decoupling、scalability、async"
"110","12702","S042","3.0","3 points: many-to-many、scalability、decoupling"
"111","13246","S071","3.0","3 points: many-to-many、async、decoupling"
"112","12791","S062","3.0","3 points: scalability、decoupling、many-to-many"
"113","13146","S045","3.0","3 points: decoupling、async、many-to-many"
"114","14392","S056","3.0","3 points: decoupling、scalability、async"
"115","13834","S128","0.0","Skip / 未作答"
"116","15061","S029","2.0","scalability、many-to-many 兩點較明確；效率描述較泛"
"117","13081","S065","3.0","3 points: many-to-many、decoupling、async"
"118","13176","S098","3.0","3 points: decoupling、async、many-to-many"
