"index","exam_answer_id","username","original_score","original_feedback"
"53","11811","S116","2.0","SI-LB 描述正確且指出 RI-LB 在 heavy load 較好，但未描述 RI-LB 機制"
"54","12454","S059","3.0",""
"55","12393","S064","1.0","僅回答 Receiver-Initiated (RI-LB)，未描述兩種演算法"
"56","12260","S101","3.0",""
"57","11741","S103","3.0",""
"58","13684","S104","3.0",""
"59","12229","S023","3.0",""
"60","11637","S113","2.0","SI-LB 描述正確且指出 RI-LB 適合 heavy load，但未描述 RI-LB 運作機制"
"61","12005","S055","3.0",""
"62","12066","S119","3.0",""
"63","12086","S067","3.0",""
"64","12715","S076","3.0",""
"65","11063","S074","3.0",""
"66","12112","S063","3.0",""
"67","12087","S090","3.0",""
"68","13614","S100","3.0",""
"69","11440","S114","3.0",""
"70","12789","S038","1.0","僅指出 RI-LB，但 RI-LB 描述不正確"
"71","12034","S047","3.0",""
"72","12808","S044","3.0",""
"73","11996","S075","3.0",""
"74","11965","S030","3.0",""
"75","11701","S106","3.0",""
"76","12171","S019","1.0","僅回答 RI-LB 在 heavy load 下維持效能，未描述兩種演算法"
"77","11641","S020","3.0",""
"78","11848","S010","3.0",""
"79","12307","S091","3.0",""
"80","11719","S051","2.0","SI-LB 與 RI-LB 描述正確，但錯誤指出 SI-LB 在 heavy load 下維持效能"
"81","13134","S039","3.0",""
"82","11884","S018","3.0",""
"83","11834","S049","3.0",""
"84","12046","S053","3.0",""
"85","11819","S092","3.0",""
"86","11614","S125","1.0","僅指出 RI-LB 在 heavy load 下表現較好，未充分描述兩種演算法"
"87","15056","S021","0.0","錯誤指出 SI-LB 在 heavy load 下維持效能"
"88","11998","S050","3.0",""
"89","12062","S036","2.0","SI-LB 與 RI-LB 描述正確，但未回答 heavy load 下誰表現較好"
"90","11572","S048","2.0","SI-LB 描述正確且指出 RI-LB 在 heavy load 較好，但未描述 RI-LB 機制"
"91","12103","S112","3.0",""
"92","11755","S006","3.0",""
"93","12029","S057","2.0","SI-LB 與 RI-LB 描述正確，但未回答 heavy load 下誰表現較好"
"94","14200","S002","2.0","SI-LB 描述正確且指出 heavy load 下 RI-LB 較好，但未描述 RI-LB 機制"
"95","12084","S007","3.0",""
"96","14683","S016","3.0",""
"97","13059","S083","3.0",""
"98","11999","S088","3.0",""
"99","12691","S058","3.0",""
"100","11654","S043","3.0",""
"101","11663","S060","1.0","僅指出 RI-LB 在 heavy load 下較好，未描述兩種演算法"
"102","11788","S024","3.0",""
"103","12050","S095","3.0",""
"104","12063","S077","3.0",""
"105","11861","S120","3.0",""
"106","12174","S073","3.0",""
"107","11995","S069","3.0",""
"108","12221","S072","3.0",""
"109","11736","S042","2.0","RI-LB 描述正確且指出 RI-LB 較好，但未描述 SI-LB"
"110","12199","S071","3.0",""
"111","11901","S062","3.0",""
"112","12286","S045","3.0",""
"113","12723","S056","3.0",""
"114","12888","S128","0.0","未作答（Skip）"
"115","12520","S029","3.0",""
"116","12055","S065","3.0",""
"117","12264","S098","2.0","SI-LB 與 RI-LB 描述正確，但未明確回答 heavy load 下誰表現較好"
