experiment_id,exam_key,preset,contest_id,question_id,question_order,question_type,max_score,answer_count,scored_count,blank_score_count,model_id,run_status,terminal_event_type,started_at,ended_at,elapsed_seconds,input_tokens,output_tokens,cost_cents,cost_usd,session_id,run_id,prompt_preview,run_dir,grade_csv_path,rubric_path
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,7692d1fe-db5b-4ba5-9e19-21957a3c17d0,14,essay,3,111,111,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:45:00.371923Z,2026-05-26T17:50:22.774514Z,322.411,612621,17410,28,0.2800,b1945302-4cdb-45eb-988a-f23d17c1a0d7,49990453-ab23-447f-80cc-781abe4bcdd6,Describe the three requirements that a solution to the Critical Section problem must satisfy to be considered correct.,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,f2b4ceed-f4b7-4acf-bc91-903cc746807f,15,essay,3,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:45:05.845902Z,2026-05-26T17:47:53.082012Z,167.240,579998,20188,9,0.0900,46db3036-7f29-44ed-9396-84678b44742a,60464767-b548-469e-b47a-171693c5b4bd,Explain the difference between 'Internal Fragmentation' and 'External Fragmentation'. Which one is typically associated with the Paging memory management scheme,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,f2b4ceed-f4b7-4acf-bc91-903cc746807f,15,essay,3,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:47:53.118875Z,2026-05-26T17:53:48.251019Z,355.141,645575,23024,30,0.3000,785a9c60-d166-4fe6-b2e0-536e8404ef66,7e1308ca-c1fe-4423-a133-f14658cb6f18,Explain the difference between 'Internal Fragmentation' and 'External Fragmentation'. Which one is typically associated with the Paging memory management scheme,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,16d62b26-dc46-4ebc-94e2-908dc964b6cf,16,essay,3,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:50:22.819339Z,2026-05-26T17:52:52.873629Z,150.058,774261,17248,11,0.1100,f8ec0c65-25d0-45cb-8a33-24f77d170d92,a88e2461-ec35-49cd-b137-c4ee448164c0,"Compare the 'Many-to-One' and 'One-to-One' multithreading models. Which one allows better utilization of multi-core processors, and why?",reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,16d62b26-dc46-4ebc-94e2-908dc964b6cf,16,essay,3,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:52:52.925078Z,2026-05-26T17:59:37.384832Z,404.470,752277,25644,35,0.3500,54b66fa0-5451-4ed8-b98d-4369e40bb63e,c5380380-1bdd-4d74-a94b-9aaf82dfc0c8,"Compare the 'Many-to-One' and 'One-to-One' multithreading models. Which one allows better utilization of multi-core processors, and why?",reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8,17,short_answer,2,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:53:48.297373Z,2026-05-26T17:55:51.225677Z,122.931,535772,15784,8,0.0800,636f86d2-9941-43e0-83e9-71244bbeee98,32079aa1-758a-4c39-a726-1d975ae8793e,"What is the 'Aging' technique in priority scheduling, and what specific problem does it solve?",reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8,17,short_answer,2,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:55:51.257339Z,2026-05-26T17:59:31.113094Z,219.861,466287,14524,22,0.2200,e028184b-cbbd-4fa2-96f6-254140a8809f,e64272e5-fc32-49b3-bb46-78a0d8c13d36,"What is the 'Aging' technique in priority scheduling, and what specific problem does it solve?",reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,short_answer,2,119,119,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:59:31.154691Z,2026-05-26T18:01:30.496308Z,119.345,400450,14239,6,0.0600,6381af71-d519-4a99-b2da-3dd66e97faf2,6137f9f7-fcdf-46ac-bd92-bb40fa709535,What is the primary purpose of the 'Translation Lookaside Buffer' (TLB) in a paging system?,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,short_answer,2,119,119,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:59:37.430108Z,2026-05-26T18:03:37.923277Z,240.367,400458,14387,19,0.1900,0d87ab8e-9a34-414e-85f2-e0582f9873e3,a9140ba3-668d-4745-9ce7-13e4ebbf1bb0,What is the primary purpose of the 'Translation Lookaside Buffer' (TLB) in a paging system?,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,5e40582c-f1e1-45b7-be7c-9e9a2da03c95,19,short_answer,2,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:01:30.525979Z,2026-05-26T18:03:19.917229Z,109.262,201516,15581,3,0.0300,82356148-05c8-4871-a010-4efba5e6f95d,0650562d-3ab4-4ada-9ffe-39f852773c6e,What is “local replacement” and “global replacement”?,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,5e40582c-f1e1-45b7-be7c-9e9a2da03c95,19,short_answer,2,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T18:03:19.966696Z,2026-05-26T18:07:53.753634Z,273.785,402475,17378,19,0.1900,12778c58-e008-491e-803e-51c247fb202f,5bd31c21-6c27-4a86-b7b3-29742d756fbf,What is “local replacement” and “global replacement”?,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,ff4ab35b-9b76-41a1-a6ee-36bc56d31462,20,essay,3,121,121,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:03:37.954662Z,2026-05-26T18:09:12.863060Z,334.906,610527,55353,10,0.1000,f77c1ec8-424d-4c36-b05a-5046f24d0508,c6da7bd1-35d9-4083-a632-ee9d7ad65990,What are the parameters of Multilevel Feedback Queue Scheduling? (List at least three),reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,ff4ab35b-9b76-41a1-a6ee-36bc56d31462,20,essay,3,121,121,0,deepseek-v4-pro,completed,run_completed,2026-05-26T18:07:53.794939Z,2026-05-26T18:12:58.050189Z,304.253,651950,20047,30,0.3000,6b59cb78-facd-4acf-82f1-c4391567a819,a7e49836-7565-48e4-8b4a-70df817e9d0b,What are the parameters of Multilevel Feedback Queue Scheduling? (List at least three),reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-pro,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-recovery-20260527-012651,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,a838727e-81c8-4834-af4e-f33b520fd1e1,21,short_answer,2,123,123,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:09:12.923041Z,2026-05-26T18:11:15.479898Z,122.556,417273,16430,6,0.0600,fcd6e21d-d627-460a-8303-de412753296b,9456dd90-948e-402b-981c-041c60cbfea7,What is the difference between a mode switch and a context switch?,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-flash,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-flash/rubric.md
