experiment_id,exam_key,preset,contest_id,question_id,question_order,question_type,max_score,answer_count,scored_count,blank_score_count,model_id,run_status,terminal_event_type,started_at,ended_at,elapsed_seconds,input_tokens,output_tokens,cost_cents,cost_usd,session_id,run_id,prompt_preview,run_dir,grade_csv_path,rubric_path
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,1a14a6d1-4d2f-41fd-ac54-cc63a8de7b3c,7,essay,3,123,123,0,claude-sonnet-4-6,completed,run_completed,2026-05-27T06:16:41.602333Z,2026-05-27T06:25:02.228751Z,500.620,1377939,26641,453,4.5300,15d8468a-d59b-423c-a22a-29223254a09f,cacb9043-fa22-46f6-b362-0f0668bdb84e,What is priority inversion? Describe a scenario where busy waiting (spinlock) can lead to it. How can priority inheritance solve this issue?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/1a14a6d1-4d2f-41fd-ac54-cc63a8de7b3c/claude-sonnet-4-6,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/1a14a6d1-4d2f-41fd-ac54-cc63a8de7b3c/claude-sonnet-4-6/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/1a14a6d1-4d2f-41fd-ac54-cc63a8de7b3c/claude-sonnet-4-6/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,979c5847-2933-4887-b7fd-05f878541734,8,short_answer,2,122,122,0,openai-mini-medium,completed,run_completed,2026-05-27T06:25:02.324679Z,2026-05-27T06:27:21.655295Z,139.329,614034,7066,49,0.4900,30eeb7ff-bde9-44b5-9764-0f16036a7a04,505287f6-6def-4f11-8ff0-787e1dac7e95,"In a system with a TLB hit ratio of 85%, if TLB access time is 15ns and memory access time is 100ns, calculate the effective memory access time (EAT).",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/979c5847-2933-4887-b7fd-05f878541734/openai-mini-medium,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/979c5847-2933-4887-b7fd-05f878541734/openai-mini-medium/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/979c5847-2933-4887-b7fd-05f878541734/openai-mini-medium/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,979c5847-2933-4887-b7fd-05f878541734,8,short_answer,2,122,122,0,claude-sonnet-4-6,completed,run_completed,2026-05-27T06:27:21.746616Z,2026-05-27T06:31:42.916576Z,261.166,865258,17636,286,2.8600,e1a96ec7-abc2-4d30-9912-21404d91a132,58e43b3d-870c-4a3d-9864-9fef73a36e30,"In a system with a TLB hit ratio of 85%, if TLB access time is 15ns and memory access time is 100ns, calculate the effective memory access time (EAT).",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/979c5847-2933-4887-b7fd-05f878541734/claude-sonnet-4-6,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/979c5847-2933-4887-b7fd-05f878541734/claude-sonnet-4-6/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/979c5847-2933-4887-b7fd-05f878541734/claude-sonnet-4-6/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,376de8d7-fb33-4f62-be5a-b9044492c283,9,essay,2,122,122,0,openai-mini-medium,completed,run_completed,2026-05-27T06:31:42.981925Z,2026-05-27T06:34:38.590511Z,175.606,696086,8171,56,0.5600,955ce10b-e2f3-4fa8-91da-a9c60f8597c2,286563b7-9485-43b3-83c1-1de54de4b41b,"Given a disk with 150 tracks (0-149), head at track 80 moving towards increasing numbers. Requests are in tracks of 20, 45, 10, 120, 130, 5, 90. What is the ser",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/376de8d7-fb33-4f62-be5a-b9044492c283/openai-mini-medium,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/376de8d7-fb33-4f62-be5a-b9044492c283/openai-mini-medium/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/376de8d7-fb33-4f62-be5a-b9044492c283/openai-mini-medium/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,376de8d7-fb33-4f62-be5a-b9044492c283,9,essay,2,122,122,0,claude-sonnet-4-6,completed,run_completed,2026-05-27T06:34:38.678944Z,2026-05-27T06:39:05.334955Z,266.652,992075,14955,320,3.2000,9de6f122-8a56-48a5-8292-308b247af58c,8ebfb7f8-07a8-4ca8-b6fe-50ef1731182f,"Given a disk with 150 tracks (0-149), head at track 80 moving towards increasing numbers. Requests are in tracks of 20, 45, 10, 120, 130, 5, 90. What is the ser",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/376de8d7-fb33-4f62-be5a-b9044492c283/claude-sonnet-4-6,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/376de8d7-fb33-4f62-be5a-b9044492c283/claude-sonnet-4-6/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/376de8d7-fb33-4f62-be5a-b9044492c283/claude-sonnet-4-6/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,essay,6,123,123,0,openai-mini-medium,completed,run_completed,2026-05-27T06:39:05.405220Z,2026-05-27T06:42:34.519268Z,209.111,718050,15060,61,0.6100,aef993ce-f3dd-4fac-ace5-95d4481617b1,d1474f11-268c-4f1d-9edc-ab22836c20f8,"List three attributes that are shared among threads in the same process, and three that are not shared.",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/bcfce196-f980-45ec-9dfb-16ca53c1c6bf/openai-mini-medium,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/bcfce196-f980-45ec-9dfb-16ca53c1c6bf/openai-mini-medium/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/bcfce196-f980-45ec-9dfb-16ca53c1c6bf/openai-mini-medium/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,essay,6,123,123,0,claude-sonnet-4-6,completed,run_completed,2026-05-27T06:42:34.603451Z,2026-05-27T06:48:54.298523Z,379.690,1047574,22737,348,3.4800,668000bb-fa23-4343-81b7-d81a0da3449d,115bdd11-e215-4a99-bede-e2ad8f3bce0d,"List three attributes that are shared among threads in the same process, and three that are not shared.",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/bcfce196-f980-45ec-9dfb-16ca53c1c6bf/claude-sonnet-4-6,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/bcfce196-f980-45ec-9dfb-16ca53c1c6bf/claude-sonnet-4-6/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/bcfce196-f980-45ec-9dfb-16ca53c1c6bf/claude-sonnet-4-6/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,4cec7cc1-8e3e-45e3-866e-d800c15fef66,11,essay,3,123,123,0,openai-mini-medium,failed,run_failed,2026-05-27T06:48:54.394406Z,2026-05-27T06:51:26.786778Z,152.390,,,,,b70aa25b-40a2-45f2-b260-dba7b296ba27,d1ddb95b-2712-4b56-abd8-346341f5604e,"Briefly describe the concepts of ""thread,"" ""process,"" and ""program."" How do they relate?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/openai-mini-medium,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/openai-mini-medium/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/openai-mini-medium/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,4cec7cc1-8e3e-45e3-866e-d800c15fef66,11,essay,3,123,123,0,claude-sonnet-4-6,completed,run_completed,2026-05-27T06:51:26.876780Z,2026-05-27T06:57:40.648701Z,373.767,1200510,23531,395,3.9500,0fa375f1-215f-4ca9-9ff3-a228f2811a8c,366307de-7b77-4098-b889-4a670761fdb8,"Briefly describe the concepts of ""thread,"" ""process,"" and ""program."" How do they relate?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/claude-sonnet-4-6,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/claude-sonnet-4-6/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/claude-sonnet-4-6/rubric.md
exam1-openai-claude-thinking-medium-recovery2-20260527-133051,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,90fd763a-b0e8-4296-986b-e2b18af93a4a,12,short_answer,2,122,122,0,openai-mini-medium,failed,run_failed,2026-05-27T06:57:40.728388Z,2026-05-27T07:00:33.393690Z,172.663,,,,,50c4fec4-1710-4b1c-99c7-f16e60fc9aa6,60f1a2d3-bddc-4e86-9b51-259177183e03,"In a UNIX inode with 12 direct blocks and 1 single indirect block, assuming a block size of 8KB and address size of 4 bytes, calculate the maximum file size.",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/openai-mini-medium,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-openai-claude-thinking-medium-recovery2-20260527-133051/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/openai-mini-medium/grade.csv,
