"index","exam_answer_id","username","original_score","original_feedback"
"66","15876","S074","4.0","4/4：四項核心失敗皆涵蓋。"
"67","13240","S063","4.0","4/4：四項核心失敗皆涵蓋。"
"68","12906","S090","4.0","4/4：四項核心失敗皆涵蓋，extra client crash 不扣分。"
"69","12095","S100","4.0","miss Client cannot locate the server."
"70","11873","S114","3.0","有 request/reply lost 與 server crash；network 斷線不算核心項。"
"71","13344","S038","2.0","只明確對到 server crash。"
"72","15880","S047","1.0","只有 server crash 可勉強對應，其餘三項不屬本題標準答案。"
"73","14287","S044","4.0","4/4：四項核心失敗皆涵蓋，client crash 為額外項。"
"74","12774","S075","2.0","只勉強對到 message loss / crash，核心四項不完整。"
"75","12510","S030","4.0","有 request/response lost 與 service crash；仍缺 locate server。"
"76","12316","S106","4.0","4/4：四項核心失敗皆涵蓋。"
"77","12728","S019","2.0","有 locate server、response/reply lost，但 server crash 時點不符，且缺 request lost。"
"78","12151","S020","4.0","4/4：四項核心失敗皆涵蓋。"
"79","13528","S010","4.0","4/4：四項核心失敗皆涵蓋。"
"80","13039","S091","4.0","4/4：以『找不到伺服器／請求遺失／回應遺失／伺服器當機』完整作答。"
"81","12426","S051","4.0","有 request/response lost 與 server crash；client crash 不算核心項。"
"82","12718","S039","4.0","4/4：四項核心失敗皆涵蓋。"
"83","12617","S018","4.0","有 request/response lost 與 server crash；client crash 不算核心項。"
"84","12279","S049","4.0","4/4：四項核心失敗皆涵蓋。"
"85","12798","S053","4.0","4/4：四項核心失敗皆涵蓋。"
"86","12914","S092","4.0","4/4：四項核心失敗皆涵蓋。"
"87","12083","S125","4.0","4/4：四項核心失敗皆涵蓋。"
"88","11622","S021","0.0","答非所問。"
"89","12731","S050","4.0","4/4：四項核心失敗皆涵蓋。"
"90","12748","S036","4.0","4/4：四項核心失敗皆涵蓋。"
"91","12544","S048","4.0","4/4：四項核心失敗皆涵蓋。"
"92","12745","S112","4.0",""
"93","12431","S006","0.0","答非所問。"
"94","12911","S057","4.0","4/4：四項核心失敗皆對應到。"
"95","14900","S002","4.0","4/4：四項核心失敗皆涵蓋。"
"96","12626","S007","2.0","僅較接近 locate server / request-response failure 的模糊描述，未完整對應四項核心失敗。"
"97","12927","S118","4.0","4/4：四項核心失敗皆涵蓋。"
"98","16178","S016","4.0","4/4：四項核心失敗皆涵蓋。"
"99","15861","S083","4.0","4/4：四項核心失敗皆涵蓋，extra client crash 不扣分。"
"100","12886","S088","4.0","4/4：四項核心失敗皆涵蓋。"
"101","13888","S058","4.0","有 request/response lost 與 crash；缺 locate server，client crash 不算核心項。"
"102","16027","S043","4.0","4/4：四項核心失敗皆涵蓋。"
"103","12015","S060","4.0","有 locate server、request lost、response lost；crash 描述不夠精確。"
"104","12482","S024","4.0","4/4：四項核心失敗皆涵蓋。"
"105","12676","S095","4.0","4/4：四項核心失敗皆涵蓋。"
"106","12965","S077","4.0","有 request/response lost 與 server crash；缺 locate server。"
"107","12557","S120","4.0","4/4：四項核心失敗皆涵蓋。"
"108","13267","S073","4.0","4/4：四項核心失敗皆涵蓋，client crash 為額外項。"
"109","12845","S069","4.0","4/4：四項核心失敗皆涵蓋。"
"110","13094","S072","4.0","有 request/response lost 與 server crash；client crash 不算本題核心項。"
"111","12410","S042","4.0","4/4：四項核心失敗皆涵蓋。"
"112","12915","S071","4.0","4/4：四項核心失敗皆涵蓋，extra client crash 不扣分。"
"113","12451","S062","4.0","4/4：四項核心失敗皆涵蓋。"
"114","12890","S045","4.0","4/4：四項核心失敗皆涵蓋。"
"115","13541","S056","4.0","4/4：四項核心失敗皆涵蓋。"
"116","13759","S128","0.0","未作答。"
"117","14198","S029","4.0","有 request lost、response lost、server crash；client crash 不算核心項。"
"118","12730","S065","4.0","4/4：四項核心失敗皆涵蓋。"
"119","12879","S098","4.0","miss  Client cannot locate the server."
