"index","exam_answer_id","username","original_score","original_feedback"
"60","2606","S055","1.0","描述 valid/invalid bit 與 swap 機制，未明確說明按需載入概念及使用原因"
"61","2048","S119","2.0",""
"62","6343","S067","2.0",""
"63","6599","S076","2.0",""
"64","6535","S074","1.0","僅描述 valid/invalid bit 機制，未說明 demand paging 概念"
"65","5082","S063","1.0","僅描述 valid bit 機制，未說明 demand paging 按需載入的核心概念"
"66","2236","S090","2.0",""
"67","5141","S100","2.0",""
"68","2008","S114","2.0",""
"69","1662","S038","1.0","未描述 demand paging 的機制（按需載入頁面）"
"70","2184","S047","2.0",""
"71","2027","S044","2.0",""
"72","2041","S075","2.0",""
"73","1857","S030","2.0",""
"74","5862","S106","2.0",""
"75","2248","S019","2.0",""
"76","1924","S020","2.0",""
"77","6027","S051","2.0",""
"78","6294","S039","2.0",""
"79","6437","S018","2.0",""
"80","2583","S049","2.0",""
"81","2203","S053","1.0","描述 paging 解決 external fragmentation 的優點，非 demand paging"
"82","2292","S092","2.0",""
"83","1888","S125","2.0",""
"84","2219","S021","0.5","page 不在 memory 時應從 disk 載入而非 abort process，且未回答使用原因"
"85","6143","S050","0.5","描述的是位址轉換效率，非 demand paging 概念"
"86","5022","S036","1.0","描述 virtual memory 優點（分離邏輯/實體位址），但未說明 demand paging 的按需載入機制"
"87","2049","S048","2.0",""
"88","2833","S112","2.0",""
"89","1955","S006","2.0",""
"90","2272","S026","0.0","答非所問，描述的是 TLB 查詢機制"
"91","2696","S057","0.5","未描述 demand paging 的概念，僅提及可擴充性"
"92","2223","S002","0.5","僅描述 valid/invalid bit 機制，未說明 demand paging 概念及使用原因"
"93","2303","S007","2.0",""
"94","2410","S016","2.0",""
"95","3061","S083","0.5","描述過於模糊，未清楚解釋 demand paging 的概念"
"96","6056","S088","2.0",""
"97","2383","S058","0.5","描述的是 paging 避免 internal fragmentation，非 demand paging"
"98","6304","S043","2.0",""
"99","6314","S060","2.0",""
"100","4699","S024","2.0",""
"101","6551","S095","0.5","僅描述 valid bit，未說明 demand paging 概念"
"102","1982","S077","2.0",""
"103","5103","S120","2.0",""
"104","5228","S073","0.5","僅描述 valid/invalid bit 機制，未說明 demand paging 概念"
"105","1969","S069","2.0",""
"106","5896","S072","2.0",""
"107","5233","S042","1.0","僅描述 valid/invalid bit 機制，有提及效率但未說明按需載入概念"
"108","2024","S071","2.0",""
"109","2591","S062","2.0",""
"110","5781","S045","1.0","僅描述 valid/invalid bit 機制，未說明按需載入的概念"
"111","2260","S029","0.5","觀念有誤，demand paging 非用於 malloc 動態分配記憶體"
"112","2227","S065","2.0",""
"113","2550","S025","2.0",""
"114","1920","S098","2.0",""
