"index","exam_answer_id","username","original_score","original_feedback"
"47","1684","S107","1.0","第1點正確。第2點為空白。"
"48","1577","S126","0.0","兩點均有誤。第1點過於模糊，未說明具體優勢。第2點描述的是user-level thread被視為單一process的機制，而非優點。"
"49","1939","S017","2.0",""
"50","3108","S115","2.0",""
"51","1680","S089","2.0",""
"52","1767","S009","0.5","這是特性，不是優點"
"53","1563","S094","2.0",""
"54","6555","S066","1.0","第1點正確（可使用多個core）。但只列出了1點，缺少第2點。"
"55","1624","S041","2.0",""
"56","2438","S031","2.0",""
"57","1780","S116","1.0","第3點多核心優點正確。第1點「有效率」、第2點「shared memory」是threads的通性，不是特有優點。"
"58","2086","S059","2.0",""
"59","1519","S064","1.0","resource sharing 是 threads 的一般特性。"
"60","1647","S101","0.0","語意不清"
"61","1760","S103","2.0",""
"62","2216","S104","2.0",""
"63","1883","S023","0.0","所述為threads的一般特性（創建較快、共享記憶體），並非特指kernel-level threads相對於user-level threads的優點。"
"64","1571","S113","2.0",""
"65","1698","S055","2.0",""
"66","1812","S119","2.0",""
"67","2310","S067","2.0",""
"68","1890","S076","1.0","用詞不精確。第二點沒回答到。"
"69","2490","S074","0.0","Both wrong"
"70","1855","S063","2.0",""
"71","1818","S090","2.0",""
"72","5986","S100","1.0","2 錯，不能直接用。"
"73","1758","S114","2.0",""
"74","1468","S038","0.0","兩點均有誤。控制priority與access hardware不是kernel-level threads相對user-level threads的特有優勢。"
"75","1875","S047","2.0",""
"76","1801","S044","1.0","第1點正確。第2點「sharing memory」是所有threads的通性，並非kernel-level threads的特有優點。"
"77","1637","S075","2.0",""
"78","1627","S030","2.0",""
"79","1728","S106","1.0","第二點呢"
"80","1735","S019","2.0",""
"81","1764","S020","2.0",""
"82","1611","S010","1.0","第1點多處理器正確。第2點「mode switch...less efficient」是kernel-level threads的缺點，不是優點。"
"83","2115","S091","0.0","不行哦。"
"84","6188","S051","0.0","「can execute in same time」過於模糊，「privileged instruction」並非標準優點。"
"85","1712","S039","2.0",""
"86","1830","S018","2.0",""
"87","2163","S049","1.0",""
"88","1861","S053","2.0",""
"89","1884","S092","0.0",""
"90","1677","S125","2.0",""
"91","1935","S021","1.0",""
"92","1687","S050","1.0","2. Have higher privileged — 錯誤。
3. Can change mode between kernel and user — 錯誤，不是優點。"
"93","1690","S036","1.0","第1點正確。第2點「數特的穩健性」過於模糊。"
"94","1777","S048","2.0",""
"95","2202","S112","2.0",""
"96","1669","S006","1.0","第1點多處理器利用正確。第2點有誤：kernel-level threads創建的overhead比user-level threads更大，不是優點。"
"97","1992","S026","1.0","第1點多核心平行正確。第2點「CPU使用效率高」過於粗略。"
"98","3409","S032","0.0","未作答。"
"99","2412","S057","1.0","「核心執行緒可以使用多核心行程」正確。其他描述是機制差異，不夠具體。"
"100","1872","S002","1.0","第2點多核心/CPU提高效率方向正確。第1點記憶體共享是所有threads的通性，非特有優點。"
"101","1768","S007","2.0",""
"102","2018","S016","1.0","第一點錯誤，Kernel-level threads 的建立、切換、銷毀都需要透過 system call 進入核心，開銷比 user-level threads 更大、更慢。User-level threads 的管理完全在 user space 完成，不需要 mode switch，所以速度更快、效率更高。"
"103","2105","S083","0.0","所述為cpu效率及排程機制差異，並非特指kernel-level threads的優點。"
"104","1862","S088","0.5","第1點部分正確：user-level thread block時OS不知道是哪個thread，造成整個process被block，kernel-level thread則不會。第2點有誤：可執行privileged execution不是kernel-level threads相對user-level threads的優點。"
"105","2084","S058","2.0",""
"106","6186","S043","0.0","所述為兩者的機制差異（管理、切換、排程），並非明確指出其優點。"
"107","1741","S060","2.0",""
"108","1664","S024","2.0",""
"109","1670","S095","2.0",""
"110","1681","S077","1.5","第1點正確。第2點「more robustness」過於模糊，應具體說明：單一thread被block不會造成整個process被block，user-level threads一旦block則整個process被block。"
"111","1772","S120","1.0","多核心利用正確。「access shared hardware」不是kernel-level threads的特有優點。"
"112","1648","S073","0.0","所述為兩者管理和排程機制差異，並非明確指出KLT的優點。"
"113","1702","S069","2.0",""
"114","1491","S072","1.5","第1點正確。第2點有誤：kernel-level threads實際上仍需要mode switch（user↔kernel mode切換）。應改為：單一thread被block不會造成整個process被block，而user-level threads却會。"
"115","1957","S042","1.0","第1點正確。第2點「robustness」過於模糊。"
"116","1770","S071","2.0",""
"117","2269","S062","2.0",""
"118","1913","S045","2.0",""
"119","1869","S056","2.0",""
"120","1755","S029","1.0","第1點多核心正確。第2點有誤：kernel-level threads實際上需要mode switch（user/kernel mode切換）。"
"121","1809","S065","2.0",""
"122","2069","S025","1.0","第1點多處理器正確。第2點「higher efficiency」過於粗略，應具體說明：單一thread被block時，其他thread仍可執行，不像 user-level threads會導致整個process被block。"
"123","1689","S098","0.5","「multiprocessors」這點方向正確，但描述不夠具體。"
