experiment_id,exam_key,preset,contest_id,question_id,question_order,question_type,max_score,answer_count,scored_count,blank_score_count,model_id,run_status,terminal_event_type,started_at,ended_at,elapsed_seconds,input_tokens,output_tokens,cost_cents,cost_usd,session_id,run_id,prompt_preview,run_dir,grade_csv_path,rubric_path
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,df612ec1-2475-4919-9f33-0fc639c9507a,5,short_answer,2,119,119,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:18:44.068005Z,2026-05-26T19:20:57.691798Z,133.624,293734,20256,5,0.0500,90b2966e-f235-4964-a1ae-f8b035b98ac8,7843c22a-c9b5-45be-9550-34a9df221744,Compare the number of switches required for a crossbar network versus an Omega network for n CPUs and n memory modules.,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/df612ec1-2475-4919-9f33-0fc639c9507a/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/df612ec1-2475-4919-9f33-0fc639c9507a/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/df612ec1-2475-4919-9f33-0fc639c9507a/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,df612ec1-2475-4919-9f33-0fc639c9507a,5,short_answer,2,119,119,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:20:57.734368Z,2026-05-26T19:24:45.974335Z,228.241,595467,12380,27,0.2700,135b0b72-1567-4e9b-b72c-93cb85011dd9,940613f3-4ed9-4057-9d32-ef7f6ff3f60a,Compare the number of switches required for a crossbar network versus an Omega network for n CPUs and n memory modules.,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/df612ec1-2475-4919-9f33-0fc639c9507a/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/df612ec1-2475-4919-9f33-0fc639c9507a/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/df612ec1-2475-4919-9f33-0fc639c9507a/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,short_answer,4,116,116,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:23:42.200188Z,2026-05-26T19:25:48.266238Z,126.067,491530,14657,7,0.0700,53f3fc87-d42b-4f20-a309-a57f9310f626,8527a67d-f194-4f14-aefb-b9dfb32996ba,List four methods to notify a receiver in a non-blocking message passing system that a message has arrived.,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/5b9d59d3-4c5a-44ff-81ff-932d69c8cf82/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/5b9d59d3-4c5a-44ff-81ff-932d69c8cf82/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/5b9d59d3-4c5a-44ff-81ff-932d69c8cf82/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,5b9d59d3-4c5a-44ff-81ff-932d69c8cf82,6,short_answer,4,116,116,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:24:46.008309Z,2026-05-26T19:29:58.619745Z,312.613,630897,19445,29,0.2900,4b11e0fc-1056-4dfe-a9ae-54db64ab9f86,9976d04b-a9c7-4c94-bcd7-62e46ea96291,List four methods to notify a receiver in a non-blocking message passing system that a message has arrived.,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/5b9d59d3-4c5a-44ff-81ff-932d69c8cf82/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/5b9d59d3-4c5a-44ff-81ff-932d69c8cf82/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/5b9d59d3-4c5a-44ff-81ff-932d69c8cf82/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,c0681a88-9d0b-4390-a509-4814a70e67fd,7,short_answer,3,117,117,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:25:48.298969Z,2026-05-26T19:28:06.898323Z,138.600,982352,13556,14,0.1400,7a763d13-9ffd-4f7f-8439-faaafc46c29d,5c17ea70-d657-4645-81b9-d9a387837402,Compare Sender-Initiated (SI-LB) and Receiver-Initiated (RI-LB) Load Balancing algorithms. Which one maintains performance under heavy load?,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/c0681a88-9d0b-4390-a509-4814a70e67fd/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/c0681a88-9d0b-4390-a509-4814a70e67fd/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/c0681a88-9d0b-4390-a509-4814a70e67fd/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,c0681a88-9d0b-4390-a509-4814a70e67fd,7,short_answer,3,117,117,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:28:06.936207Z,2026-05-26T19:33:52.747211Z,345.813,1009819,20715,46,0.4600,922187fa-60b2-4360-a89f-53b87f5eab07,ff3d80e5-64ab-4a6f-9058-c88a6215ca0c,Compare Sender-Initiated (SI-LB) and Receiver-Initiated (RI-LB) Load Balancing algorithms. Which one maintains performance under heavy load?,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/c0681a88-9d0b-4390-a509-4814a70e67fd/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/c0681a88-9d0b-4390-a509-4814a70e67fd/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/c0681a88-9d0b-4390-a509-4814a70e67fd/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,d8e28def-51f9-4f18-b828-1e458ebf90f2,8,short_answer,2,116,116,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:29:58.668362Z,2026-05-26T19:31:40.875708Z,102.208,224839,14670,4,0.0400,817c82dd-ed06-4ce7-9588-28f3042f2e61,88827e51-3747-4a2f-b49b-d36580249540,"While using the Test-and-Set-Lock (TSL) instruction for mutex locks in MPs may cause system bus contention, please suggest two ways to mitigate it.",reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/d8e28def-51f9-4f18-b828-1e458ebf90f2/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/d8e28def-51f9-4f18-b828-1e458ebf90f2/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/d8e28def-51f9-4f18-b828-1e458ebf90f2/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,d8e28def-51f9-4f18-b828-1e458ebf90f2,8,short_answer,2,116,116,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:31:40.933195Z,2026-05-26T19:35:13.412571Z,212.481,611290,12291,28,0.2800,b55b59c8-7bcf-4a93-a1a2-e7f7cdd56619,7371f879-9175-4277-b1ce-7a20b88e28d2,"While using the Test-and-Set-Lock (TSL) instruction for mutex locks in MPs may cause system bus contention, please suggest two ways to mitigate it.",reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/d8e28def-51f9-4f18-b828-1e458ebf90f2/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/d8e28def-51f9-4f18-b828-1e458ebf90f2/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/d8e28def-51f9-4f18-b828-1e458ebf90f2/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,37861c97-e01d-4371-a51e-bd04e4cfd84d,9,short_answer,2,120,120,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:33:52.835550Z,2026-05-26T19:36:09.651747Z,136.817,214747,21051,4,0.0400,ed54bb57-2428-40b1-8562-875fb28ab4d9,43d0607a-ad14-46ca-a81a-8506b014f6f1,"In multicasting systems, specify the meaning of 0-reliable and M-out-of-N-reliable semantics.",reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/37861c97-e01d-4371-a51e-bd04e4cfd84d/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/37861c97-e01d-4371-a51e-bd04e4cfd84d/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/37861c97-e01d-4371-a51e-bd04e4cfd84d/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,37861c97-e01d-4371-a51e-bd04e4cfd84d,9,short_answer,2,120,120,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:35:13.443299Z,2026-05-26T19:40:28.097266Z,314.656,699789,18251,32,0.3200,7085df67-45b1-4913-aff3-5c41fb90f2bc,e2519ea9-0af4-4b7e-a0a6-4c171838223d,"In multicasting systems, specify the meaning of 0-reliable and M-out-of-N-reliable semantics.",reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/37861c97-e01d-4371-a51e-bd04e4cfd84d/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/37861c97-e01d-4371-a51e-bd04e4cfd84d/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/37861c97-e01d-4371-a51e-bd04e4cfd84d/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,short_answer,2,113,113,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:36:09.691909Z,2026-05-26T19:37:48.552784Z,98.862,207007,12270,3,0.0300,f0917b8b-5e3e-48ea-9d49-645ad560d1de,0e625d71-fd06-4e8a-9654-6d1d466d00a5,Explain how a channel-based publish/subscribe system can be implemented using group communication.,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/a94192ac-fcd6-4d22-a85f-0650a6e3d742/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/a94192ac-fcd6-4d22-a85f-0650a6e3d742/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/a94192ac-fcd6-4d22-a85f-0650a6e3d742/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,short_answer,2,113,113,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:37:48.580454Z,2026-05-26T19:42:10.025506Z,261.447,504163,15497,24,0.2400,8bba2aeb-03e1-497c-8d13-232168b46cae,1647fd18-f153-4993-bbd3-fb2ea1e31655,Explain how a channel-based publish/subscribe system can be implemented using group communication.,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/a94192ac-fcd6-4d22-a85f-0650a6e3d742/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/a94192ac-fcd6-4d22-a85f-0650a6e3d742/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/a94192ac-fcd6-4d22-a85f-0650a6e3d742/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,0a0d5e7d-9e62-409b-ba1f-fc5a70b32017,11,short_answer,2,118,118,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:40:28.153325Z,2026-05-26T19:42:02.523581Z,94.371,204502,12520,3,0.0300,dec7fe90-28cf-4772-b8a3-fa759d3680f2,f8095b14-df99-42ca-84af-0ecf4f203179,"In an SMP system, under what conditions is it more appropriate to use a spin lock versus a blocking lock?",reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/0a0d5e7d-9e62-409b-ba1f-fc5a70b32017/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/0a0d5e7d-9e62-409b-ba1f-fc5a70b32017/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/0a0d5e7d-9e62-409b-ba1f-fc5a70b32017/deepseek-v4-flash/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,0a0d5e7d-9e62-409b-ba1f-fc5a70b32017,11,short_answer,2,118,118,0,deepseek-v4-pro,completed,run_completed,2026-05-26T19:42:02.602059Z,2026-05-26T19:46:02.645769Z,240.045,431153,15170,20,0.2000,5f52ac9f-9c57-47a6-947f-1fdd4604d912,fd0adfcb-a483-401e-beac-a92c27d3c0a5,"In an SMP system, under what conditions is it more appropriate to use a spin lock versus a blocking lock?",reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/0a0d5e7d-9e62-409b-ba1f-fc5a70b32017/deepseek-v4-pro,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/0a0d5e7d-9e62-409b-ba1f-fc5a70b32017/deepseek-v4-pro/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/0a0d5e7d-9e62-409b-ba1f-fc5a70b32017/deepseek-v4-pro/rubric.md
exam2-subjective-deepseek-flash-pro-20260527-030141,exam2,exam2-subjective,10ad193f-5113-456a-808a-4d20e057203d,f1a002fc-be46-42b5-8f42-958c06c6cd46,12,short_answer,3,119,119,0,deepseek-v4-flash,completed,run_completed,2026-05-26T19:42:10.066860Z,2026-05-26T19:43:52.814979Z,102.749,457977,13220,7,0.0700,da8d7973-333f-447e-96c7-d8c287486f76,00e450ff-6cf3-442a-9b8d-57b36ce6353e,What are the three basic architectural approaches for Multiprocessor Operating Systems?,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/f1a002fc-be46-42b5-8f42-958c06c6cd46/deepseek-v4-flash,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/f1a002fc-be46-42b5-8f42-958c06c6cd46/deepseek-v4-flash/grade.csv,reports/qjudge-paper-experiments/exam2-subjective-deepseek-flash-pro-20260527-030141/runs/f1a002fc-be46-42b5-8f42-958c06c6cd46/deepseek-v4-flash/rubric.md
